antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"brand=dell, keyword=dell","cpu_family=i5, storage_bucket=128gb",0.17094017094017094,0.4188034188034188,0.1111111111111111,0.6499999999999999,1.5520408163265305,1.0,0.03952078311052669,1.66056166056166,0.4290245836637589,0.23214285714285712,0.3977941176470587,0.45765306122448973
"brand=dell, storage_bucket=128gb","cpu_family=i5, keyword=dell",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"brand=dell, keyword=dell, storage_bucket=128gb",cpu_family=i5,0.17094017094017094,0.4188034188034188,0.1111111111111111,0.6499999999999999,1.5520408163265305,1.0,0.03952078311052669,1.66056166056166,0.4290245836637589,0.23214285714285712,0.3977941176470587,0.45765306122448973
brand=dell,"cpu_family=i5, keyword=core, ram_bucket=unknown",0.17094017094017094,0.41025641025641024,0.1111111111111111,0.6499999999999999,1.5843749999999999,1.0,0.040981810212579434,1.6849816849816845,0.44488501189532115,0.2363636363636364,0.40652173913043466,0.4604166666666666
"brand=dell, keyword=core","cpu_family=i5, ram_bucket=unknown",0.17094017094017094,0.4188034188034188,0.1111111111111111,0.6499999999999999,1.5520408163265305,1.0,0.03952078311052669,1.66056166056166,0.4290245836637589,0.23214285714285712,0.3977941176470587,0.45765306122448973
"brand=dell, ram_bucket=unknown","cpu_family=i5, keyword=core",0.17094017094017094,0.41025641025641024,0.1111111111111111,0.6499999999999999,1.5843749999999999,1.0,0.040981810212579434,1.6849816849816845,0.44488501189532115,0.2363636363636364,0.40652173913043466,0.4604166666666666
"brand=dell, keyword=core, ram_bucket=unknown",cpu_family=i5,0.17094017094017094,0.4188034188034188,0.1111111111111111,0.6499999999999999,1.5520408163265305,1.0,0.03952078311052669,1.66056166056166,0.4290245836637589,0.23214285714285712,0.3977941176470587,0.45765306122448973
keyword=dell,"brand=dell, cpu_family=i5, keyword=core",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
brand=dell,"cpu_family=i5, keyword=core, keyword=dell",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"keyword=core, keyword=dell","brand=dell, cpu_family=i5",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"brand=dell, keyword=dell","cpu_family=i5, keyword=core",0.17094017094017094,0.41025641025641024,0.1111111111111111,0.6499999999999999,1.5843749999999999,1.0,0.040981810212579434,1.6849816849816845,0.44488501189532115,0.2363636363636364,0.40652173913043466,0.4604166666666666
brand=dell,"cpu_family=i5, storage_bucket=128gb",0.17094017094017094,0.4188034188034188,0.1111111111111111,0.6499999999999999,1.5520408163265305,1.0,0.03952078311052669,1.66056166056166,0.4290245836637589,0.23214285714285712,0.3977941176470587,0.45765306122448973
"brand=dell, storage_bucket=128gb",cpu_family=i5,0.17094017094017094,0.4188034188034188,0.1111111111111111,0.6499999999999999,1.5520408163265305,1.0,0.03952078311052669,1.66056166056166,0.4290245836637589,0.23214285714285712,0.3977941176470587,0.45765306122448973
"price_segment=premium, rating_bucket=low","cpu_family=i7, ram_bucket=unknown",0.17094017094017094,0.27350427350427353,0.1111111111111111,0.6499999999999999,2.3765624999999995,1.0,0.06435824384542332,2.075702075702075,0.6986518636003173,0.33333333333333326,0.5182352941176469,0.528125
"price_segment=premium, ram_bucket=unknown, rating_bucket=low",cpu_family=i7,0.17094017094017094,0.27350427350427353,0.1111111111111111,0.6499999999999999,2.3765624999999995,1.0,0.06435824384542332,2.075702075702075,0.6986518636003173,0.33333333333333326,0.5182352941176469,0.528125
keyword=dell,"brand=dell, cpu_family=i5, keyword=core, ram_bucket=unknown",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
brand=dell,"cpu_family=i5, keyword=core, keyword=dell, ram_bucket=unknown",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"brand=dell, keyword=core, keyword=dell",keyword=latitude,0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
keyword=dell,"brand=dell, cpu_family=i5, ram_bucket=unknown",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"keyword=core, keyword=dell","keyword=latitude, ram_bucket=unknown",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"keyword=dell, ram_bucket=unknown","keyword=core, keyword=latitude",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"brand=dell, keyword=dell","keyword=core, keyword=latitude, ram_bucket=unknown",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"keyword=core, keyword=dell","brand=dell, keyword=latitude, storage_bucket=128gb",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"brand=dell, storage_bucket=128gb","keyword=core, keyword=dell, keyword=latitude",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"brand=dell, storage_bucket=128gb","keyword=core, keyword=latitude",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"brand=dell, keyword=core, storage_bucket=128gb",keyword=latitude,0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
keyword=dell,"keyword=latitude, storage_bucket=128gb",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
keyword=dell,"brand=dell, keyword=core, keyword=latitude",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
brand=dell,"keyword=core, keyword=dell, keyword=latitude",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"brand=dell, keyword=core, keyword=dell, storage_bucket=128gb",keyword=latitude,0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
keyword=dell,"brand=dell, keyword=core, keyword=latitude, ram_bucket=unknown",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
brand=dell,"keyword=core, keyword=dell, keyword=latitude, ram_bucket=unknown",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"keyword=core, keyword=dell","brand=dell, keyword=latitude, ram_bucket=unknown",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"keyword=dell, ram_bucket=unknown","brand=dell, keyword=core, keyword=latitude",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
keyword=dell,"keyword=core, keyword=latitude, ram_bucket=unknown",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"brand=dell, keyword=dell","keyword=core, keyword=latitude, storage_bucket=128gb",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"brand=dell, keyword=core","keyword=dell, keyword=latitude, storage_bucket=128gb",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"keyword=core, keyword=dell, storage_bucket=128gb","brand=dell, keyword=latitude",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"brand=dell, keyword=dell, storage_bucket=128gb","keyword=core, keyword=latitude",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"brand=dell, keyword=core, storage_bucket=128gb","keyword=dell, keyword=latitude",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"brand=dell, keyword=core, keyword=dell","keyword=latitude, storage_bucket=128gb",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"brand=dell, keyword=dell","cpu_family=i5, ram_bucket=unknown",0.17094017094017094,0.4188034188034188,0.1111111111111111,0.6499999999999999,1.5520408163265305,1.0,0.03952078311052669,1.66056166056166,0.4290245836637589,0.23214285714285712,0.3977941176470587,0.45765306122448973
"brand=dell, ram_bucket=unknown","cpu_family=i5, keyword=dell",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"brand=dell, ram_bucket=unknown","keyword=core, keyword=dell, keyword=latitude",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"keyword=core, keyword=dell, ram_bucket=unknown","brand=dell, keyword=latitude",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"brand=dell, keyword=core, keyword=dell","keyword=latitude, ram_bucket=unknown",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"brand=dell, keyword=dell, ram_bucket=unknown","keyword=core, keyword=latitude",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"keyword=core, keyword=dell, storage_bucket=128gb",keyword=latitude,0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"keyword=dell, storage_bucket=128gb","keyword=core, keyword=latitude",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"keyword=core, keyword=dell","keyword=latitude, storage_bucket=128gb",0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"keyword=core, keyword=dell, ram_bucket=unknown, storage_bucket=128gb",keyword=latitude,0.17094017094017094,0.1111111111111111,0.1111111111111111,0.6499999999999999,5.85,1.0,0.09211775878442545,2.539682539682539,1.0000000000000002,0.6499999999999999,0.6062499999999998,0.825
"cpu_family=i5, price_segment=midrange, ram_bucket=unknown","rating_bucket=low, storage_bucket=128gb",0.21367521367521367,0.5213675213675214,0.13675213675213677,0.6400000000000001,1.2275409836065576,1.0,0.025348820220615104,1.3295346628679965,0.235733695652174,0.22857142857142856,0.24785714285714305,0.45114754098360665
"cpu_family=i5, price_segment=midrange, storage_bucket=128gb","ram_bucket=unknown, rating_bucket=low",0.21367521367521367,0.5213675213675214,0.13675213675213677,0.6400000000000001,1.2275409836065576,1.0,0.025348820220615104,1.3295346628679965,0.235733695652174,0.22857142857142856,0.24785714285714305,0.45114754098360665
keyword=acer,"keyword=aspire, ram_bucket=unknown, storage_bucket=128gb",0.21367521367521367,0.15384615384615385,0.13675213675213677,0.6400000000000001,4.16,1.0,0.10387902695595005,2.3504273504273514,0.9660326086956523,0.5925925925925927,0.5745454545454547,0.7644444444444445
"keyword=acer, storage_bucket=128gb","keyword=aspire, ram_bucket=unknown",0.21367521367521367,0.15384615384615385,0.13675213675213677,0.6400000000000001,4.16,1.0,0.10387902695595005,2.3504273504273514,0.9660326086956523,0.5925925925925927,0.5745454545454547,0.7644444444444445
"brand=acer, keyword=acer","price_segment=budget, ram_bucket=unknown, storage_bucket=128gb",0.21367521367521367,0.3333333333333333,0.13675213675213677,0.6400000000000001,1.9200000000000004,1.0,0.06552706552706555,1.8518518518518527,0.6093750000000002,0.3333333333333334,0.4600000000000002,0.5251282051282052
"brand=acer, storage_bucket=128gb","keyword=acer, price_segment=budget, ram_bucket=unknown",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
"keyword=acer, storage_bucket=128gb","brand=acer, price_segment=budget, ram_bucket=unknown",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
brand=acer,"keyword=acer, price_segment=budget, ram_bucket=unknown, storage_bucket=128gb",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
keyword=acer,"brand=acer, price_segment=budget, ram_bucket=unknown, storage_bucket=128gb",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
"keyword=acer, ram_bucket=unknown","keyword=aspire, storage_bucket=128gb",0.21367521367521367,0.15384615384615385,0.13675213675213677,0.6400000000000001,4.16,1.0,0.10387902695595005,2.3504273504273514,0.9660326086956523,0.5925925925925927,0.5745454545454547,0.7644444444444445
"keyword=acer, ram_bucket=unknown","brand=acer, price_segment=budget, storage_bucket=128gb",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
"brand=acer, ram_bucket=unknown","keyword=acer, price_segment=budget, storage_bucket=128gb",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
keyword=acer,"brand=acer, keyword=aspire, ram_bucket=unknown",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
brand=acer,"keyword=acer, keyword=aspire, ram_bucket=unknown",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
"brand=acer, ram_bucket=unknown","keyword=acer, keyword=aspire",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
brand=acer,"price_segment=budget, ram_bucket=unknown, storage_bucket=128gb",0.21367521367521367,0.3333333333333333,0.13675213675213677,0.6400000000000001,1.9200000000000004,1.0,0.06552706552706555,1.8518518518518527,0.6093750000000002,0.3333333333333334,0.4600000000000002,0.5251282051282052
keyword=acer,keyword=aspire,0.21367521367521367,0.15384615384615385,0.13675213675213677,0.6400000000000001,4.16,1.0,0.10387902695595005,2.3504273504273514,0.9660326086956523,0.5925925925925927,0.5745454545454547,0.7644444444444445
"brand=acer, ram_bucket=unknown","price_segment=budget, storage_bucket=128gb",0.21367521367521367,0.3333333333333333,0.13675213675213677,0.6400000000000001,1.9200000000000004,1.0,0.06552706552706555,1.8518518518518527,0.6093750000000002,0.3333333333333334,0.4600000000000002,0.5251282051282052
"brand=acer, storage_bucket=128gb","price_segment=budget, ram_bucket=unknown",0.21367521367521367,0.3333333333333333,0.13675213675213677,0.6400000000000001,1.9200000000000004,1.0,0.06552706552706555,1.8518518518518527,0.6093750000000002,0.3333333333333334,0.4600000000000002,0.5251282051282052
"brand=acer, ram_bucket=unknown, storage_bucket=128gb",price_segment=budget,0.21367521367521367,0.3333333333333333,0.13675213675213677,0.6400000000000001,1.9200000000000004,1.0,0.06552706552706555,1.8518518518518527,0.6093750000000002,0.3333333333333334,0.4600000000000002,0.5251282051282052
"cpu_family=i5, price_segment=midrange, ram_bucket=unknown","keyword=core, rating_bucket=low, storage_bucket=128gb",0.21367521367521367,0.4358974358974359,0.13675213675213677,0.6400000000000001,1.4682352941176473,1.0,0.043611658996274394,1.5669515669515675,0.40557065217391314,0.2666666666666667,0.36181818181818204,0.4768627450980393
"brand=acer, storage_bucket=128gb",keyword=aspire,0.21367521367521367,0.15384615384615385,0.13675213675213677,0.6400000000000001,4.16,1.0,0.10387902695595005,2.3504273504273514,0.9660326086956523,0.5925925925925927,0.5745454545454547,0.7644444444444445
brand=acer,"keyword=aspire, storage_bucket=128gb",0.21367521367521367,0.15384615384615385,0.13675213675213677,0.6400000000000001,4.16,1.0,0.10387902695595005,2.3504273504273514,0.9660326086956523,0.5925925925925927,0.5745454545454547,0.7644444444444445
"brand=acer, keyword=acer, storage_bucket=128gb","price_segment=budget, ram_bucket=unknown",0.21367521367521367,0.3333333333333333,0.13675213675213677,0.6400000000000001,1.9200000000000004,1.0,0.06552706552706555,1.8518518518518527,0.6093750000000002,0.3333333333333334,0.4600000000000002,0.5251282051282052
"brand=acer, keyword=acer, ram_bucket=unknown","price_segment=budget, storage_bucket=128gb",0.21367521367521367,0.3333333333333333,0.13675213675213677,0.6400000000000001,1.9200000000000004,1.0,0.06552706552706555,1.8518518518518527,0.6093750000000002,0.3333333333333334,0.4600000000000002,0.5251282051282052
"brand=acer, ram_bucket=unknown, storage_bucket=128gb","keyword=acer, price_segment=budget",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
"keyword=acer, ram_bucket=unknown, storage_bucket=128gb","brand=acer, price_segment=budget",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
"cpu_family=i5, keyword=core, price_segment=midrange, ram_bucket=unknown, storage_bucket=128gb",rating_bucket=low,0.21367521367521367,0.5213675213675214,0.13675213675213677,0.6400000000000001,1.2275409836065576,1.0,0.025348820220615104,1.3295346628679965,0.235733695652174,0.22857142857142856,0.24785714285714305,0.45114754098360665
"keyword=acer, storage_bucket=128gb",price_segment=budget,0.21367521367521367,0.3333333333333333,0.13675213675213677,0.6400000000000001,1.9200000000000004,1.0,0.06552706552706555,1.8518518518518527,0.6093750000000002,0.3333333333333334,0.4600000000000002,0.5251282051282052
keyword=acer,"price_segment=budget, ram_bucket=unknown",0.21367521367521367,0.3333333333333333,0.13675213675213677,0.6400000000000001,1.9200000000000004,1.0,0.06552706552706555,1.8518518518518527,0.6093750000000002,0.3333333333333334,0.4600000000000002,0.5251282051282052
keyword=acer,"price_segment=budget, storage_bucket=128gb",0.21367521367521367,0.3333333333333333,0.13675213675213677,0.6400000000000001,1.9200000000000004,1.0,0.06552706552706555,1.8518518518518527,0.6093750000000002,0.3333333333333334,0.4600000000000002,0.5251282051282052
"keyword=acer, ram_bucket=unknown",price_segment=budget,0.21367521367521367,0.3333333333333333,0.13675213675213677,0.6400000000000001,1.9200000000000004,1.0,0.06552706552706555,1.8518518518518527,0.6093750000000002,0.3333333333333334,0.4600000000000002,0.5251282051282052
"brand=acer, storage_bucket=128gb","keyword=acer, price_segment=budget",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
"brand=acer, keyword=acer","price_segment=budget, storage_bucket=128gb",0.21367521367521367,0.3333333333333333,0.13675213675213677,0.6400000000000001,1.9200000000000004,1.0,0.06552706552706555,1.8518518518518527,0.6093750000000002,0.3333333333333334,0.4600000000000002,0.5251282051282052
"keyword=acer, storage_bucket=128gb","brand=acer, price_segment=budget",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
"brand=acer, keyword=acer, storage_bucket=128gb",price_segment=budget,0.21367521367521367,0.3333333333333333,0.13675213675213677,0.6400000000000001,1.9200000000000004,1.0,0.06552706552706555,1.8518518518518527,0.6093750000000002,0.3333333333333334,0.4600000000000002,0.5251282051282052
"brand=acer, keyword=acer",keyword=aspire,0.21367521367521367,0.15384615384615385,0.13675213675213677,0.6400000000000001,4.16,1.0,0.10387902695595005,2.3504273504273514,0.9660326086956523,0.5925925925925927,0.5745454545454547,0.7644444444444445
"brand=acer, keyword=acer, ram_bucket=unknown","keyword=aspire, storage_bucket=128gb",0.21367521367521367,0.15384615384615385,0.13675213675213677,0.6400000000000001,4.16,1.0,0.10387902695595005,2.3504273504273514,0.9660326086956523,0.5925925925925927,0.5745454545454547,0.7644444444444445
"keyword=acer, ram_bucket=unknown, storage_bucket=128gb","brand=acer, keyword=aspire",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
"brand=acer, keyword=acer, storage_bucket=128gb","keyword=aspire, ram_bucket=unknown",0.21367521367521367,0.15384615384615385,0.13675213675213677,0.6400000000000001,4.16,1.0,0.10387902695595005,2.3504273504273514,0.9660326086956523,0.5925925925925927,0.5745454545454547,0.7644444444444445
"brand=acer, ram_bucket=unknown","keyword=acer, keyword=aspire, storage_bucket=128gb",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
"brand=acer, ram_bucket=unknown, storage_bucket=128gb","keyword=acer, keyword=aspire",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
"keyword=acer, ram_bucket=unknown","brand=acer, keyword=aspire, storage_bucket=128gb",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
brand=acer,"keyword=acer, keyword=aspire",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
"brand=acer, storage_bucket=128gb","keyword=acer, keyword=aspire",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
"keyword=acer, ram_bucket=unknown, storage_bucket=128gb",keyword=aspire,0.21367521367521367,0.15384615384615385,0.13675213675213677,0.6400000000000001,4.16,1.0,0.10387902695595005,2.3504273504273514,0.9660326086956523,0.5925925925925927,0.5745454545454547,0.7644444444444445
"brand=acer, keyword=acer, ram_bucket=unknown, storage_bucket=128gb",keyword=aspire,0.21367521367521367,0.15384615384615385,0.13675213675213677,0.6400000000000001,4.16,1.0,0.10387902695595005,2.3504273504273514,0.9660326086956523,0.5925925925925927,0.5745454545454547,0.7644444444444445
brand=acer,"keyword=acer, keyword=aspire, storage_bucket=128gb",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
"brand=acer, ram_bucket=unknown",price_segment=budget,0.21367521367521367,0.3333333333333333,0.13675213675213677,0.6400000000000001,1.9200000000000004,1.0,0.06552706552706555,1.8518518518518527,0.6093750000000002,0.3333333333333334,0.4600000000000002,0.5251282051282052
keyword=acer,"brand=acer, keyword=aspire, storage_bucket=128gb",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
"brand=acer, keyword=acer, ram_bucket=unknown, storage_bucket=128gb",price_segment=budget,0.21367521367521367,0.3333333333333333,0.13675213675213677,0.6400000000000001,1.9200000000000004,1.0,0.06552706552706555,1.8518518518518527,0.6093750000000002,0.3333333333333334,0.4600000000000002,0.5251282051282052
brand=acer,"price_segment=budget, ram_bucket=unknown",0.21367521367521367,0.3333333333333333,0.13675213675213677,0.6400000000000001,1.9200000000000004,1.0,0.06552706552706555,1.8518518518518527,0.6093750000000002,0.3333333333333334,0.4600000000000002,0.5251282051282052
"keyword=acer, storage_bucket=128gb","brand=acer, keyword=aspire, ram_bucket=unknown",0.21367521367521367,0.13675213675213677,0.13675213675213677,0.6400000000000001,4.680000000000001,1.0,0.1075315947110819,2.3979107312440657,1.0,0.6400000000000001,0.5829702970297032,0.8200000000000001
